XPT,YPT,ZPT,AU_G_T,use,DIST_C
25.0,22.5,82.5,2.8979373,0,28
25.0,25.5,82.5,1.00273776,0,26.063
25.0,28.5,82.5,1.39230466,0,23.099
25.0,31.5,82.5,2.48185372,0,20.146
25.0,34.5,82.5,0.85670567,0,17.21
25.0,37.5,82.5,2.84673095,0,14.299
25.0,40.5,82.5,2.15668178,0,11.435
25.0,43.5,82.5,2.384902,0,8.6637
25.0,46.5,82.5,2.41499829,0,6.1118
25.0,49.5,82.5,2.08026171,0,4.2011
25.0,52.5,82.5,0.40906677,0,3.993
25.0,55.5,82.5,1.07136321,0,5.6779
25.0,58.5,82.5,1.50837803,0,8.1568
25.0,61.5,82.5,2.16309023,0,10.901
25.0,64.5,82.5,2.89690971,0,13.752
25.0,67.5,82.5,1.49643767,0,16.656
25.0,70.5,82.5,4.94349527,0,19.173
25.0,73.5,82.5,3.60671473,0,16.476
25.0,76.5,82.5,3.01679111,0,13.903
25.0,79.5,82.5,3.21393132,0,11.539
25.0,82.5,82.5,3.70078897,0,9.539
25.0,85.5,82.5,2.88040662,0,8.1754
25.0,88.5,82.5,3.9636848,0,7.79
25.0,91.5,82.5,3.03885651,0,8.5165
25.0,94.5,82.5,3.62135673,0,10.118
25.0,97.5,82.5,2.52502179,0,12.257
25.0,100.5,82.5,3.11670327,0,14.699
25.0,103.5,82.5,4.03556871,0,17.318
25.0,106.5,82.5,1.76388979,0,20.044
25.0,109.5,82.5,2.54013681,0,22.839
25.0,112.5,82.5,2.53672528,0,25.68
25.0,115.5,82.5,2.67590785,0,28.553
25.0,118.5,82.5,1.31443,0,31.451
25.0,121.5,82.5,1.237625,0,34.366
25.0,124.5,82.5,1.43554986,0,37.294
25.0,127.5,82.5,0.40750331,0,40.233
25.0,130.5,82.5,0.55763465,0,40.205
25.0,133.5,82.5,0.40773767,0,39.598
25.0,136.5,82.5,2.5102241,0,39.211
25.0,139.5,82.5,1.87616956,0,39.052
25.0,142.5,82.5,1.88185012,0,39.122
25.0,145.5,82.5,1.98416162,0,39.422
25.0,148.5,82.5,2.54013133,0,39.945
25.0,151.5,82.5,1.85189784,0,40.683
25.0,154.5,82.5,0.96239406,0,41.625
25.0,157.5,82.5,1.20447087,0,42.757
25.0,160.5,82.5,0.84750372,0,41.104
25.0,163.5,82.5,2.69926953,0,38.104
25.0,166.5,82.5,0.40968981,0,35.105
25.0,169.5,82.5,1.94293177,0,32.105
25.0,172.5,82.5,1.85395646,0,29.106
25.0,175.5,82.5,1.56801045,0,26.107
25.0,178.5,82.5,1.30591166,0,23.107
25.0,181.5,82.5,2.15626264,0,20.109
25.0,184.5,82.5,2.69032216,0,17.11
25.0,187.5,82.5,2.0027554,0,14.112
25.0,190.5,82.5,0.51714373,0,11.116
25.0,193.5,82.5,1.28464723,0,8.1218
25.0,196.5,82.5,2.31614637,0,5.1347
25.0,199.5,82.5,0.31908688,0,2.1834
25.0,202.5,82.5,0.7396,1,1.0812
25.0,205.5,82.5,0.74197602,0,3.946
25.0,208.5,82.5,1.3789804,0,6.9262
25.0,211.5,82.5,2.5074842,0,9.9184
25.0,214.5,82.5,2.32509184,0,12.914
25.0,217.5,82.5,0.74092031,0,15.912
25.0,220.5,82.5,0.41122466,0,18.91
25.0,223.5,82.5,1.65137303,0,21.908
25.0,226.5,82.5,0.4729583,0,24.907
25.0,229.5,82.5,1.56519616,0,27.907
25.0,232.5,82.5,0.44706973,0,30.906
25.0,235.5,82.5,0.53146857,0,33.906
25.0,238.5,82.5,2.03377223,0,36.905
25.0,241.5,82.5,3.04323244,0,39.905
25.0,244.5,82.5,4.60732603,0,39.874
25.0,247.5,82.5,1.97509181,0,39.555
25.0,250.5,82.5,2.05337834,0,39.462
25.0,253.5,82.5,1.65099311,0,39.596
25.0,256.5,82.5,0.90449959,0,39.956
25.0,259.5,82.5,2.95162201,0,37.448
25.0,262.5,82.5,2.54295921,0,34.451
25.0,265.5,82.5,1.36591256,0,31.455
25.0,268.5,82.5,3.51381063,0,28.459
25.0,271.5,82.5,1.91760075,0,25.465
25.0,274.5,82.5,3.61791682,0,22.472
25.0,277.5,82.5,3.0892086,0,19.481
25.0,280.5,82.5,2.53566456,0,16.493
25.0,283.5,82.5,3.4459908,0,13.511
25.0,286.5,82.5,3.09025621,0,10.539
25.0,289.5,82.5,1.52932453,0,7.5889
25.0,292.5,82.5,1.92995322,0,4.7024
25.0,295.5,82.5,0.41170973,0,2.1528
25.0,298.5,82.5,1.09538066,0,2.2707
25.0,301.5,82.5,1.49255848,0,4.866
25.0,304.5,82.5,1.21426678,0,7.7588
25.0,307.5,82.5,2.50697207,0,10.711
25.0,310.5,82.5,2.96940565,0,13.684
25.0,313.5,82.5,2.892483,0,16.666
25.0,316.5,82.5,1.66484559,0,19.654
25.0,319.5,82.5,2.82406211,0,22.645
25.0,322.5,82.5,1.36666739,0,25.638
25.0,325.5,82.5,2.15336037,0,28.633
25.0,328.5,82.5,2.0527153,0,31.629
25.0,331.5,82.5,2.67940569,0,34.625
25.0,334.5,82.5,1.64710915,0,37.622
25.0,337.5,82.5,2.95647478,0,40.619
25.0,340.5,82.5,2.53517604,0,43.617
25.0,343.5,82.5,2.76585054,0,41.947
25.0,346.5,82.5,1.01655817,0,40.323
25.0,349.5,82.5,1.99331748,0,38.863
25.0,352.5,82.5,0.93009257,0,37.586
25.0,355.5,82.5,1.95896637,0,36.511
25.0,358.5,82.5,0.75453019,0,35.657
25.0,361.5,82.5,1.99987245,0,35.04
25.0,364.5,82.5,0.87798917,0,34.672
25.0,367.5,82.5,0.70325208,0,34.562
25.0,370.5,82.5,0.41068181,0,34.712
25.0,373.5,82.5,1.47289228,0,34.142
25.0,376.5,82.5,0.98992389,0,31.446
25.0,379.5,82.5,1.65235925,0,28.811
25.0,382.5,82.5,0.49025625,0,26.254
25.0,385.5,82.5,1.23092413,0,23.8
25.0,388.5,82.5,1.85477281,0,21.486
25.0,391.5,82.5,1.85215628,0,19.361
25.0,394.5,82.5,2.32413316,0,17.494
25.0,397.5,82.5,1.62319231,0,15.976
25.0,400.5,82.5,3.08913517,0,14.914
25.0,403.5,82.5,2.58714175,0,14.41
25.0,406.5,82.5,2.70594049,0,14.52
25.0,409.5,82.5,3.65389681,0,15.233
25.0,412.5,82.5,2.41286325,0,16.469
25.0,415.5,82.5,0.86348397,0,18.123
25.0,418.5,82.5,2.0428524,0,20.09
25.0,421.5,82.5,0.71616155,0,22.29
25.0,424.5,82.5,1.01397789,0,24.658
25.0,427.5,82.5,0.82307756,0,27.152
25.0,430.5,82.5,0.41014165,0,29.739
25.0,433.5,82.5,0.40860841,0,32.398
25.0,436.5,82.5,0.56412613,0,35.111
25.0,439.5,82.5,1.18144631,0,37.868
25.0,442.5,82.5,0.6993258,0,40.272
25.0,445.5,82.5,2.1273632,0,39.443
25.0,448.5,82.5,1.21042943,0,38.829
25.0,451.5,82.5,2.6919148,0,38.44
25.0,454.5,82.5,1.8668921,0,38.283
25.0,457.5,82.5,2.16759109,0,38.36
25.0,460.5,82.5,2.15072203,0,38.67
25.0,463.5,82.5,1.43729734,0,38.799
25.0,466.5,82.5,2.31633878,0,36.162
25.0,469.5,82.5,3.07622075,0,33.585
25.0,472.5,82.5,2.15845895,0,31.085
25.0,475.5,82.5,1.93657279,0,28.681
25.0,478.5,82.5,0.40857151,0,26.398
25.0,481.5,82.5,0.49285677,0,24.273
25.0,484.5,82.5,0.8691439,0,22.349
25.0,487.5,82.5,2.47746253,0,20.683
25.0,490.5,82.5,2.33381104,0,19.341
25.0,493.5,82.5,0.40191084,0,18.395
25.0,496.5,82.5,0.40963104,0,17.908
25.0,499.5,82.5,0.56194037,0,17.916
25.0,502.5,82.5,0.85690659,0,18.42
25.0,505.5,82.5,1.92282891,0,19.38
25.0,508.5,82.5,0.85854173,0,20.734
25.0,511.5,82.5,0.41021398,0,22.41
25.0,514.5,82.5,0.22667859,0,24.342
25.0,517.5,82.5,0.70681131,0,26.473
25.0,520.5,82.5,2.70139813,0,25.627
25.0,523.5,82.5,2.04393744,0,23.47
25.0,526.5,82.5,2.8635993,0,21.516
25.0,529.5,82.5,2.00060415,0,19.825
25.0,532.5,82.5,1.02386045,0,18.469
25.0,535.5,82.5,2.61899853,0,17.527
25.0,538.5,82.5,2.35985684,0,17.067
25.0,541.5,82.5,2.00917077,0,17.128
25.0,544.5,82.5,0.86992651,0,17.704
25.0,547.5,82.5,1.47651696,0,18.749
25.0,550.5,82.5,0.51817262,0,20.189
25.0,553.5,82.5,3.07517576,0,21.947
25.0,556.5,82.5,1.62145269,0,23.954
25.0,559.5,82.5,2.45875716,0,26.151
25.0,562.5,82.5,0.54651868,0,28.495
25.0,565.5,82.5,0.75301248,0,30.952
25.0,568.5,82.5,1.83676779,0,33.498
25.0,571.5,82.5,0.41135198,0,34.816
25.0,574.5,82.5,0.79953492,0,33.17
25.0,577.5,82.5,0.58099133,0,31.723
25.0,580.5,82.5,0.74091327,0,30.503
25.0,583.5,82.5,0.48936811,0,29.539
25.0,586.5,82.5,0.7412771,0,28.855
25.0,589.5,82.5,2.12011337,0,28.473
25.0,592.5,82.5,2.40228343,0,28.404
25.0,595.5,82.5,1.8539263,0,28.651
25.0,598.5,82.5,1.55526352,0,29.206
25.0,601.5,82.5,2.74034524,0,30.051
25.0,604.5,82.5,0.72050512,0,31.163
25.0,607.5,82.5,2.34924054,0,32.515
25.0,610.5,82.5,1.97917223,0,34.078
25.0,613.5,82.5,1.23585653,0,35.824
25.0,616.5,82.5,3.45202994,0,35.685
25.0,619.5,82.5,2.04471254,0,34.376
25.0,622.5,82.5,1.02995265,0,33.287
25.0,625.5,82.5,0.56137532,0,32.44
25.0,628.5,82.5,0.77391386,0,31.853
25.0,631.5,82.5,1.90901637,0,31.543
25.0,634.5,82.5,2.41424274,0,31.516
25.0,637.5,82.5,0.86826891,0,31.774
25.0,640.5,82.5,1.56716943,0,32.309
25.0,643.5,82.5,1.8506155,0,33.109
25.0,646.5,82.5,1.85064793,0,34.154
25.0,649.5,82.5,1.24701536,0,35.423
25.0,652.5,82.5,0.78090858,0,36.893
25.0,655.5,82.5,2.40685654,0,38.541
25.0,658.5,82.5,0.33581516,0,40.345
25.0,661.5,82.5,1.41384387,0,42.285
25.0,664.5,82.5,0.39788574,0,43.582
25.0,667.5,82.5,0.41011673,0,41.648
25.0,670.5,82.5,1.21190012,0,39.847
25.0,673.5,82.5,2.10421491,0,38.196
25.0,676.5,82.5,1.31359053,0,36.717
25.0,679.5,82.5,2.28565335,0,35.431
25.0,682.5,82.5,1.85099673,0,34.359
25.0,685.5,82.5,1.26782453,0,33.522
25.0,688.5,82.5,0.71167821,0,32.938
25.0,691.5,82.5,1.48462391,0,32.621
25.0,694.5,82.5,2.40182376,0,32.578
25.0,697.5,82.5,0.85786766,0,32.81
25.0,700.5,82.5,2.53749943,0,33.312
25.0,703.5,82.5,2.97817159,0,34.072
25.0,706.5,82.5,3.07713294,0,35.073
25.0,709.5,82.5,1.13414371,0,36.295
25.0,712.5,82.5,2.41098666,0,37.716
25.0,715.5,82.5,2.41318154,0,39.315
25.0,718.5,82.5,2.37471008,0,41.072
25.0,721.5,82.5,2.67364001,0,42.966
25.0,724.5,82.5,2.30060029,0,43.337
25.0,727.5,82.5,2.08931637,0,42.004
25.0,730.5,82.5,0.40837318,0,40.848
25.0,733.5,82.5,2.00923276,0,39.885
25.0,736.5,82.5,1.27758157,0,39.128
25.0,739.5,82.5,0.44476289,0,38.591
25.0,742.5,82.5,1.89268506,0,38.282
25.0,745.5,82.5,1.85108221,0,38.206
25.0,748.5,82.5,2.68305874,0,38.366
25.0,1.5,85.5,2.8917048,0,13.749
25.0,4.5,85.5,2.40876389,0,14.388
25.0,7.5,85.5,2.33383036,0,15.589
25.0,10.5,85.5,3.59218144,0,17.234
25.0,13.5,85.5,2.61169291,0,19.21
25.0,16.5,85.5,2.70635414,0,21.425
25.0,19.5,85.5,3.86074948,0,23.812
25.0,22.5,85.5,1.33339202,0,26.325
25.0,25.5,85.5,1.64773786,0,25.797
25.0,28.5,85.5,2.58641052,0,22.798
25.0,31.5,85.5,0.74476522,0,19.8
25.0,34.5,85.5,3.05131984,0,16.803
25.0,37.5,85.5,1.67846334,0,13.808
25.0,40.5,85.5,3.60432053,0,10.814
25.0,43.5,85.5,2.89406967,0,7.8255
25.0,46.5,85.5,2.0104413,0,4.8511
25.0,49.5,85.5,1.01909769,1,1.9567
25.0,52.5,85.5,1.01329994,0,1.4573
25.0,55.5,85.5,2.53919911,0,4.2917
25.0,58.5,85.5,1.6161803,0,7.2604
25.0,61.5,85.5,2.6827445,0,10.247
25.0,64.5,85.5,3.66900063,0,13.24
25.0,67.5,85.5,3.48071551,0,16.236
25.0,70.5,85.5,2.5575912,0,18.165
25.0,73.5,85.5,2.41474605,0,15.291
25.0,76.5,85.5,2.6880424,0,12.476
25.0,79.5,85.5,3.60519814,0,9.772
25.0,82.5,85.5,3.07862139,0,7.3033
25.0,85.5,85.5,4.67492294,0,5.4023
25.0,88.5,85.5,3.83452034,0,4.799
25.0,91.5,85.5,2.83170366,0,5.9057
25.0,94.5,85.5,3.61833501,0,8.0451
25.0,97.5,85.5,2.92410088,0,10.61
25.0,100.5,85.5,2.69864058,0,13.357
25.0,103.5,85.5,2.00639367,0,16.194
25.0,106.5,85.5,2.22731376,0,19.082
25.0,109.5,85.5,1.79980743,0,21.999
25.0,112.5,85.5,2.90996361,0,24.936
25.0,115.5,85.5,0.85603899,0,27.886
25.0,118.5,85.5,1.39308441,0,30.846
25.0,121.5,85.5,1.23229742,0,33.813
25.0,124.5,85.5,0.86730552,0,36.786
25.0,127.5,85.5,0.86521375,0,38.179
25.0,130.5,85.5,0.71972883,0,37.299
25.0,133.5,85.5,0.63802445,0,36.643
25.0,136.5,85.5,1.91019595,0,36.225
25.0,139.5,85.5,2.49386287,0,36.052
25.0,142.5,85.5,2.68134475,0,36.128
25.0,145.5,85.5,2.01795483,0,36.452
25.0,148.5,85.5,1.59323788,0,37.018
25.0,151.5,85.5,1.02028048,0,37.813
25.0,154.5,85.5,1.64711285,0,38.824
25.0,157.5,85.5,0.67371571,0,40.036
25.0,160.5,85.5,2.12192512,0,41.17
25.0,163.5,85.5,0.71530485,0,38.175
25.0,166.5,85.5,2.4827919,0,35.182
25.0,169.5,85.5,3.21882534,0,32.189
25.0,172.5,85.5,0.54084623,0,29.199
25.0,175.5,85.5,1.49304032,0,26.21
25.0,178.5,85.5,2.52714682,0,23.224
25.0,181.5,85.5,2.05029511,0,20.243
25.0,184.5,85.5,3.1074264,0,17.267
25.0,187.5,85.5,2.68095994,0,14.303
25.0,190.5,85.5,2.33662772,0,11.356
25.0,193.5,85.5,0.40804949,0,8.4482
25.0,196.5,85.5,1.24502552,0,5.6368
25.0,199.5,85.5,0.89714688,0,3.1898
25.0,202.5,85.5,0.36479074,0,2.5645
25.0,205.5,85.5,2.11771417,0,4.5802
25.0,208.5,85.5,1.53696072,0,7.3062
25.0,211.5,85.5,1.0227896,0,10.187
25.0,214.5,85.5,1.43125033,0,13.122
25.0,217.5,85.5,2.08003235,0,16.081
25.0,220.5,85.5,1.58159685,0,19.052
25.0,223.5,85.5,2.09582949,0,22.032
25.0,226.5,85.5,2.89619088,0,25.016
25.0,229.5,85.5,2.12847257,0,28.003
25.0,232.5,85.5,2.29195333,0,30.993
25.0,235.5,85.5,2.89119983,0,33.985
25.0,238.5,85.5,2.00942278,0,36.978
25.0,241.5,85.5,2.7053442,0,37.491
25.0,244.5,85.5,2.59608197,0,36.908
25.0,247.5,85.5,2.87109756,0,36.562
25.0,250.5,85.5,1.31209874,0,36.462
25.0,253.5,85.5,2.00302958,0,36.607
25.0,256.5,85.5,2.09005809,0,36.996
25.0,259.5,85.5,2.91774845,0,37.438
25.0,262.5,85.5,1.62044215,0,34.441
25.0,265.5,85.5,1.85060132,0,31.443
25.0,268.5,85.5,2.55612469,0,28.446
25.0,271.5,85.5,0.47485757,0,25.45
25.0,274.5,85.5,3.45343924,0,22.455
25.0,277.5,85.5,3.01889086,0,19.462
25.0,280.5,85.5,1.85054302,0,16.471
25.0,283.5,85.5,4.08040619,0,13.483
25.0,286.5,85.5,3.49963045,0,10.504
25.0,289.5,85.5,2.41496873,0,7.5397
25.0,292.5,85.5,2.70200896,0,4.6226
25.0,295.5,85.5,2.89490008,1,1.9723
25.0,298.5,85.5,2.06450081,0,2.1003
25.0,301.5,85.5,2.24180436,0,4.7888
25.0,304.5,85.5,0.49037102,0,7.7107
25.0,307.5,85.5,2.51555872,0,10.676
25.0,310.5,85.5,1.63899016,0,13.656
25.0,313.5,85.5,1.72972918,0,16.644
25.0,316.5,85.5,1.39230049,0,19.635
25.0,319.5,85.5,2.15835714,0,22.629
25.0,322.5,85.5,1.66569424,0,25.624
25.0,325.5,85.5,2.29895902,0,28.62
25.0,328.5,85.5,1.85160279,0,31.617
25.0,331.5,85.5,1.30047226,0,34.614
25.0,334.5,85.5,2.16026163,0,37.612
25.0,337.5,85.5,2.88191867,0,40.61
25.0,340.5,85.5,1.48760164,0,41.387
25.0,343.5,85.5,1.5663116,0,39.512
25.0,346.5,85.5,0.86803031,0,37.783
25.0,349.5,85.5,1.574036,0,36.221
25.0,352.5,85.5,0.46917313,0,34.847
25.0,355.5,85.5,1.33365953,0,33.685
25.0,358.5,85.5,1.78294945,0,32.758
25.0,361.5,85.5,0.40040827,0,32.085
25.0,364.5,85.5,0.85596246,0,31.683
25.0,367.5,85.5,0.49050418,0,31.562
25.0,370.5,85.5,1.22668064,0,31.726
25.0,373.5,85.5,1.61629736,0,32.17
25.0,376.5,85.5,0.77208292,0,32.883
25.0,379.5,85.5,1.28633308,0,30.419
25.0,382.5,85.5,0.85911638,0,28.009
25.0,385.5,85.5,1.49391222,0,25.724
25.0,388.5,85.5,0.26713824,0,23.599
25.0,391.5,85.5,2.93233061,0,21.682
25.0,394.5,85.5,3.71527052,0,20.033
25.0,397.5,85.5,2.75795245,0,18.722
25.0,400.5,85.5,3.10220909,0,17.824
25.0,403.5,85.5,2.88694239,0,17.404
25.0,406.5,85.5,2.14402413,0,17.496
25.0,409.5,85.5,0.86848694,0,18.091
25.0,412.5,85.5,2.0074265,0,19.144
25.0,415.5,85.5,0.40997618,0,20.584
25.0,418.5,85.5,0.9941774,0,22.336
25.0,421.5,85.5,1.17828298,0,24.333
25.0,424.5,85.5,1.30865359,0,26.519
25.0,427.5,85.5,0.67249483,0,28.853
25.0,430.5,85.5,0.40969247,0,31.3
25.0,433.5,85.5,1.45707715,0,33.836
25.0,436.5,85.5,0.38409898,0,36.443
25.0,439.5,85.5,0.40837434,0,38.539
25.0,442.5,85.5,0.773579,0,37.432
25.0,445.5,85.5,1.85176122,0,36.539
25.0,448.5,85.5,2.42006612,0,35.875
25.0,451.5,85.5,1.60637474,0,35.454
25.0,454.5,85.5,2.50743723,0,35.283
25.0,457.5,85.5,1.85159087,0,35.367
25.0,460.5,85.5,1.91497958,0,35.703
25.0,463.5,85.5,2.00847793,0,36.286
25.0,466.5,85.5,2.00381804,0,37.102
25.0,469.5,85.5,2.2658596,0,35.271
25.0,472.5,85.5,2.54035997,0,32.899
25.0,475.5,85.5,1.86717045,0,30.638
25.0,478.5,85.5,0.86598879,0,28.513
25.0,481.5,85.5,2.07405591,0,26.557
25.0,484.5,85.5,0.86913949,0,24.811
25.0,487.5,85.5,1.00615382,0,23.321
25.0,490.5,85.5,0.27512866,0,22.14
25.0,493.5,85.5,0.6586405,0,21.319
25.0,496.5,85.5,2.1549685,0,20.899
25.0,499.5,85.5,1.96664441,0,20.907
25.0,502.5,85.5,1.03235555,0,21.34
25.0,505.5,85.5,1.49701881,0,22.174
25.0,508.5,85.5,0.8368361,0,23.367
25.0,511.5,85.5,0.28304413,0,24.866
25.0,514.5,85.5,0.7289058,0,26.62
25.0,517.5,85.5,0.8558175,0,26.22
25.0,520.5,85.5,2.41263962,0,23.74
25.0,523.5,85.5,2.54687667,0,21.393
25.0,526.5,85.5,1.85983634,0,19.229
25.0,529.5,85.5,0.78093129,0,17.316
25.0,532.5,85.5,1.6314677,0,15.746
25.0,535.5,85.5,0.41015428,0,14.629
25.0,538.5,85.5,1.12589025,0,14.075
25.0,541.5,85.5,0.86880249,0,14.149
25.0,544.5,85.5,0.7727927,0,14.842
25.0,547.5,85.5,1.85058522,0,16.073
25.0,550.5,85.5,2.35681725,0,17.732
25.0,553.5,85.5,2.15228868,0,19.711
25.0,556.5,85.5,1.74085963,0,21.923
25.0,559.5,85.5,2.16360235,0,24.304
25.0,562.5,85.5,2.00867534,0,26.81
25.0,565.5,85.5,0.34300148,0,29.409
25.0,568.5,85.5,2.00258875,0,32.077
25.0,571.5,85.5,0.31883186,0,32.417
25.0,574.5,85.5,0.84131771,0,30.642
25.0,577.5,85.5,0.40998405,0,29.069
25.0,580.5,85.5,0.61865169,0,27.733
25.0,583.5,85.5,0.72796494,0,26.668
25.0,586.5,85.5,2.5423429,0,25.909
25.0,589.5,85.5,1.32560265,0,25.482
25.0,592.5,85.5,1.49431515,0,25.406
25.0,595.5,85.5,2.37280846,0,25.681
25.0,598.5,85.5,3.32177353,0,26.299
25.0,601.5,85.5,2.38291216,0,27.234
25.0,604.5,85.5,3.07514644,0,28.457
25.0,607.5,85.5,2.3792603,0,29.931
25.0,610.5,85.5,1.33902085,0,31.622
25.0,613.5,85.5,1.83789015,0,33.497
25.0,616.5,85.5,2.51005363,0,33.067
25.0,619.5,85.5,0.70489794,0,31.65
25.0,622.5,85.5,2.00883865,0,30.464
25.0,625.5,85.5,1.57379568,0,29.536
25.0,628.5,85.5,1.85054803,0,28.891
25.0,631.5,85.5,1.93757844,0,28.548
25.0,634.5,85.5,0.83340293,0,28.518
25.0,637.5,85.5,0.73554045,0,28.803
25.0,640.5,85.5,2.41077447,0,29.393
25.0,643.5,85.5,2.70165348,0,30.269
25.0,646.5,85.5,2.15959215,0,31.409
25.0,649.5,85.5,1.35896647,0,32.785
25.0,652.5,85.5,2.53961945,0,34.368
25.0,655.5,85.5,2.09300208,0,36.131
25.0,658.5,85.5,1.644678,0,38.05
25.0,661.5,85.5,0.88867611,0,40.101
25.0,664.5,85.5,0.41095385,0,42.266
25.0,667.5,85.5,0.41207215,0,44.033
25.0,670.5,85.5,1.44569421,0,42.333
25.0,673.5,85.5,0.98966199,0,40.784
25.0,676.5,85.5,2.6790216,0,39.402
25.0,679.5,85.5,2.00445604,0,38.206
25.0,682.5,85.5,1.45922577,0,37.214
25.0,685.5,85.5,0.714086,0,36.443
25.0,688.5,85.5,1.74885654,0,35.907
25.0,691.5,85.5,2.21131039,0,35.616
25.0,694.5,85.5,1.7129004,0,35.577
25.0,697.5,85.5,2.13498688,0,35.789
25.0,700.5,85.5,3.0815208,0,36.25
25.0,703.5,85.5,2.08730626,0,36.95
25.0,706.5,85.5,3.59057236,0,37.874
25.0,709.5,85.5,2.67920685,0,39.009
25.0,712.5,85.5,2.82990646,0,40.334
25.0,715.5,85.5,2.41426682,0,41.834
25.0,718.5,85.5,1.94224739,0,43.489
25.0,721.5,85.5,2.89520526,0,42.304
25.0,724.5,85.5,2.09682918,0,40.717
25.0,727.5,85.5,2.98556328,0,39.295
25.0,730.5,85.5,1.51658702,0,38.057
25.0,733.5,85.5,2.05143571,0,37.021
25.0,736.5,85.5,2.12951994,0,36.205
25.0,739.5,85.5,0.68221301,0,35.624
25.0,742.5,85.5,1.3797574,0,35.289
25.0,745.5,85.5,0.40888852,0,35.207
25.0,748.5,85.5,2.24563885,0,35.38
25.0,1.5,88.5,2.94152379,0,10.772
25.0,4.5,88.5,3.08813047,0,11.577
25.0,7.5,88.5,2.7792089,0,13.039
25.0,10.5,88.5,1.9273175,0,14.967
25.0,13.5,88.5,3.57160592,0,17.205
25.0,16.5,88.5,2.80169845,0,19.648
25.0,19.5,88.5,3.55985093,0,22.227
25.0,22.5,88.5,2.69340658,0,24.9
25.0,25.5,88.5,2.57561159,0,25.878
25.0,28.5,88.5,2.88376045,0,22.89
25.0,31.5,88.5,2.50787473,0,19.906
25.0,34.5,88.5,2.01010084,0,16.927
25.0,37.5,88.5,2.15429544,0,13.958
25.0,40.5,88.5,2.80979848,0,11.006
25.0,43.5,88.5,2.66393375,0,8.0882
25.0,46.5,88.5,2.15551901,0,5.2644
25.0,49.5,88.5,0.48925284,0,2.8299
25.0,52.5,88.5,2.10974145,0,2.5107
25.0,55.5,88.5,1.02230132,0,4.7538
25.0,58.5,88.5,2.63855362,0,7.5428
25.0,61.5,88.5,1.983796,0,10.449
25.0,64.5,88.5,3.6368041,0,13.397
25.0,67.5,88.5,0.63897938,0,16.364
25.0,70.5,88.5,1.57100916,0,17.615
25.0,73.5,88.5,2.70306587,0,14.634
25.0,76.5,88.5,2.6999054,0,11.662
25.0,79.5,88.5,3.66425347,0,8.7086
25.0,82.5,88.5,2.06341648,0,5.8039
25.0,85.5,88.5,1.74464428,0,3.0873
25.0,88.5,88.5,1.63055468,0,1.8378
25.0,91.5,88.5,1.68117201,0,3.9018
25.0,94.5,88.5,2.8387835,0,6.7134
25.0,97.5,88.5,3.11234665,0,9.6393
25.0,100.5,88.5,2.40898943,0,12.6
25.0,103.5,88.5,1.19819272,0,15.576
25.0,106.5,88.5,0.49451324,0,18.559
25.0,109.5,88.5,2.07335567,0,21.548
25.0,112.5,88.5,1.2863481,0,24.539
25.0,115.5,88.5,2.20202661,0,27.532
25.0,118.5,88.5,1.11930823,0,30.526
25.0,121.5,88.5,1.30518377,0,33.521
25.0,124.5,88.5,0.56982291,0,36.518
25.0,127.5,88.5,2.3167491,0,35.361
25.0,130.5,88.5,2.15098,0,34.408
25.0,133.5,88.5,2.81117249,0,33.696
25.0,136.5,88.5,1.5597744,0,33.241
25.0,139.5,88.5,0.96221769,0,33.052
25.0,142.5,88.5,1.61184132,0,33.136
25.0,145.5,88.5,2.72016382,0,33.489
25.0,148.5,88.5,2.6052742,0,34.103
25.0,151.5,88.5,2.32841945,0,34.965
25.0,154.5,88.5,1.28881431,0,36.056
25.0,157.5,88.5,1.2334795,0,37.357
25.0,160.5,88.5,1.02222693,0,38.847
25.0,163.5,88.5,0.4084582,0,38.481
25.0,166.5,88.5,0.80307204,0,35.513
25.0,169.5,88.5,1.02112341,0,32.551
25.0,172.5,88.5,1.93195546,0,29.597
25.0,175.5,88.5,0.77330941,0,26.653
25.0,178.5,88.5,2.0869081,0,23.723
25.0,181.5,88.5,2.67522407,0,20.813
25.0,184.5,88.5,2.70605016,0,17.932
25.0,187.5,88.5,3.07876849,0,15.099
25.0,190.5,88.5,2.50691271,0,12.344
25.0,193.5,88.5,1.72504175,0,9.7355
25.0,196.5,88.5,0.6762746,0,7.4284
25.0,199.5,88.5,1.94909561,0,5.795
25.0,202.5,88.5,2.31637597,0,5.4758
25.0,205.5,88.5,1.01343429,0,6.6623
25.0,208.5,88.5,1.85054624,0,8.7628
25.0,211.5,88.5,1.43520582,0,11.278
25.0,214.5,88.5,2.70772982,0,13.985
25.0,217.5,88.5,2.46220231,0,16.793
25.0,220.5,88.5,2.69634271,0,19.657
25.0,223.5,88.5,4.6831522,0,22.557
25.0,226.5,88.5,2.71866989,0,25.479
25.0,229.5,88.5,2.7035687,0,28.418
25.0,232.5,88.5,1.63653851,0,31.369
25.0,235.5,88.5,1.85069096,0,34.328
25.0,238.5,88.5,0.49248624,0,35.456
25.0,241.5,88.5,2.35885715,0,34.58
25.0,244.5,88.5,1.62412179,0,33.947
25.0,247.5,88.5,2.01043534,0,33.572
25.0,250.5,88.5,2.36719251,0,33.462
25.0,253.5,88.5,2.58893037,0,33.62
25.0,256.5,88.5,2.00598955,0,34.043
25.0,259.5,88.5,0.72919261,0,34.722
